date,week_id,event_name_1,event_type_1,event_name_2,event_type_2,snap
2015-09-21,11534,,,,,0
2015-09-22,11534,,,,,0
2015-09-23,11534,,,,,0
2015-09-24,11534,EidAlAdha,Religious,,,0
2015-09-25,11534,,,,,0
2015-09-26,11535,,,,,0
2015-09-27,11535,,,,,0
2015-09-28,11535,,,,,0
2015-09-29,11535,,,,,0
2015-09-30,11535,,,,,0
2015-10-01,11535,,,,,1
2015-10-02,11535,,,,,1
2015-10-03,11536,,,,,1
2015-10-04,11536,,,,,1
2015-10-05,11536,,,,,1
2015-10-06,11536,,,,,1
2015-10-07,11536,,,,,1
2015-10-08,11536,,,,,1
2015-10-09,11536,,,,,1
2015-10-10,11537,,,,,1
2015-10-11,11537,,,,,0
2015-10-12,11537,ColumbusDay,National,,,0
2015-10-13,11537,,,,,0
2015-10-14,11537,,,,,0
2015-10-15,11537,,,,,0
2015-10-16,11537,,,,,0
2015-10-17,11538,,,,,0
2015-10-18,11538,,,,,0
2015-10-19,11538,,,,,0
2015-10-20,11538,,,,,0
2015-10-21,11538,,,,,0
2015-10-22,11538,,,,,0
2015-10-23,11538,,,,,0
2015-10-24,11539,,,,,0
2015-10-25,11539,,,,,0
2015-10-26,11539,,,,,0
2015-10-27,11539,,,,,0
2015-10-28,11539,,,,,0
2015-10-29,11539,,,,,0
2015-10-30,11539,,,,,0
2015-10-31,11540,Halloween,Cultural,,,0
2015-11-01,11540,,,,,1
2015-11-02,11540,,,,,1
2015-11-03,11540,,,,,1
2015-11-04,11540,,,,,1
2015-11-05,11540,,,,,1
2015-11-06,11540,,,,,1
2015-11-07,11541,,,,,1
2015-11-08,11541,,,,,1
2015-11-09,11541,,,,,1
2015-11-10,11541,,,,,1
2015-11-11,11541,VeteransDay,National,,,0
2015-11-12,11541,,,,,0
2015-11-13,11541,,,,,0
2015-11-14,11542,,,,,0
2015-11-15,11542,,,,,0
2015-11-16,11542,,,,,0
2015-11-17,11542,,,,,0
2015-11-18,11542,,,,,0
2015-11-19,11542,,,,,0
2015-11-20,11542,,,,,0
2015-11-21,11543,,,,,0
2015-11-22,11543,,,,,0
2015-11-23,11543,,,,,0
2015-11-24,11543,,,,,0
2015-11-25,11543,,,,,0
2015-11-26,11543,Thanksgiving,National,,,0
2015-11-27,11543,,,,,0
2015-11-28,11544,,,,,0
2015-11-29,11544,,,,,0
2015-11-30,11544,,,,,0
2015-12-01,11544,,,,,1
2015-12-02,11544,,,,,1
2015-12-03,11544,,,,,1
2015-12-04,11544,,,,,1
2015-12-05,11545,,,,,1
2015-12-06,11545,,,,,1
2015-12-07,11545,,,,,1
2015-12-08,11545,,,,,1
2015-12-09,11545,,,,,1
2015-12-10,11545,,,,,1
2015-12-11,11545,,,,,0
2015-12-12,11546,,,,,0
2015-12-13,11546,,,,,0
2015-12-14,11546,Chanukah End,Religious,,,0
2015-12-15,11546,,,,,0
2015-12-16,11546,,,,,0
2015-12-17,11546,,,,,0
2015-12-18,11546,,,,,0
2015-12-19,11547,,,,,0
2015-12-20,11547,,,,,0
2015-12-21,11547,,,,,0
2015-12-22,11547,,,,,0
2015-12-23,11547,,,,,0
2015-12-24,11547,,,,,0
2015-12-25,11547,Christmas,National,,,0
2015-12-26,11548,,,,,0
2015-12-27,11548,,,,,0
2015-12-28,11548,,,,,0
2015-12-29,11548,,,,,0
2015-12-30,11548,,,,,0
2015-12-31,11548,,,,,0
2016-01-01,11548,NewYear,National,,,1
2016-01-02,11549,,,,,1
2016-01-03,11549,,,,,1
2016-01-04,11549,,,,,1
2016-01-05,11549,,,,,1
2016-01-06,11549,,,,,1
2016-01-07,11549,OrthodoxChristmas,Religious,,,1
2016-01-08,11549,,,,,1
2016-01-09,11550,,,,,1
2016-01-10,11550,,,,,1
2016-01-11,11550,,,,,0
2016-01-12,11550,,,,,0
2016-01-13,11550,,,,,0
2016-01-14,11550,,,,,0
2016-01-15,11550,,,,,0
2016-01-16,11551,,,,,0
2016-01-17,11551,,,,,0
2016-01-18,11551,MartinLutherKingDay,National,,,0
2016-01-19,11551,,,,,0
2016-01-20,11551,,,,,0
2016-01-21,11551,,,,,0
2016-01-22,11551,,,,,0
2016-01-23,11552,,,,,0
2016-01-24,11552,,,,,0
2016-01-25,11552,,,,,0
2016-01-26,11552,,,,,0
2016-01-27,11552,,,,,0
2016-01-28,11552,,,,,0
2016-01-29,11552,,,,,0
2016-01-30,11601,,,,,0
2016-01-31,11601,,,,,0
2016-02-01,11601,,,,,1
2016-02-02,11601,,,,,1
2016-02-03,11601,,,,,1
2016-02-04,11601,,,,,1
2016-02-05,11601,,,,,1
2016-02-06,11602,,,,,1
2016-02-07,11602,SuperBowl,Sporting,,,1
2016-02-08,11602,,,,,1
2016-02-09,11602,,,,,1
2016-02-10,11602,LentStart,Religious,,,1
2016-02-11,11602,,,,,0
2016-02-12,11602,,,,,0
2016-02-13,11603,,,,,0
2016-02-14,11603,ValentinesDay,Cultural,,,0
2016-02-15,11603,PresidentsDay,National,,,0
2016-02-16,11603,,,,,0
2016-02-17,11603,LentWeek2,Religious,,,0
2016-02-18,11603,,,,,0
2016-02-19,11603,,,,,0
2016-02-20,11604,,,,,0
2016-02-21,11604,,,,,0
2016-02-22,11604,,,,,0
2016-02-23,11604,,,,,0
2016-02-24,11604,,,,,0
2016-02-25,11604,,,,,0
2016-02-26,11604,,,,,0
2016-02-27,11605,,,,,0
2016-02-28,11605,,,,,0
2016-02-29,11605,,,,,0
2016-03-01,11605,,,,,1
2016-03-02,11605,,,,,1
2016-03-03,11605,,,,,1
2016-03-04,11605,,,,,1
2016-03-05,11606,,,,,1
2016-03-06,11606,,,,,1
2016-03-07,11606,,,,,1
2016-03-08,11606,,,,,1
2016-03-09,11606,,,,,1
2016-03-10,11606,,,,,1
2016-03-11,11606,,,,,0
2016-03-12,11607,,,,,0
2016-03-13,11607,,,,,0
2016-03-14,11607,,,,,0
2016-03-15,11607,,,,,0
2016-03-16,11607,,,,,0
2016-03-17,11607,StPatricksDay,Cultural,,,0
2016-03-18,11607,,,,,0
2016-03-19,11608,,,,,0
2016-03-20,11608,,,,,0
2016-03-21,11608,,,,,0
2016-03-22,11608,,,,,0
2016-03-23,11608,,,,,0
2016-03-24,11608,Purim End,Religious,,,0
2016-03-25,11608,,,,,0
2016-03-26,11609,,,,,0
2016-03-27,11609,Easter,Cultural,,,0
2016-03-28,11609,,,,,0
2016-03-29,11609,,,,,0
2016-03-30,11609,,,,,0
2016-03-31,11609,,,,,0
